직종코드3,직종명3,직종코드2,직종명2,직종코드1,직종명1
624103,배송·납품 운전원(납품영업 포함),07B,택배·납품영업·선박갑판·하역 및 기타 운송,07,영업·판매·운전·운송
624200,우편물 집배원,07B,택배·납품영업·선박갑판·하역 및 기타 운송,07,영업·판매·운전·운송
624300,선박 갑판원 및 관련 종사원,07B,택배·납품영업·선박갑판·하역 및 기타 운송,07,영업·판매·운전·운송
624401,하역·적재 종사원,07B,택배·납품영업·선박갑판·하역 및 기타 운송,07,영업·판매·운전·운송
624402,물건·이삿짐 운반원,07B,택배·납품영업·선박갑판·하역 및 기타 운송,07,영업·판매·운전·운송
624900,신문·음료(우유·요구르트 등) 기타 배달원,07B,택배·납품영업·선박갑판·하역 및 기타 운송,07,영업·판매·운전·운송
701100,철골공(강구조물 건립원),081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701200,"경량철골공(석고보드공,텍스공,조립주택 건립원)",081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701300,철근공,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701401,콘크리트공,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701402,콘크리트건물·피시 조립원,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701500,건축 석공,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701600,건축 목공,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701601,형틀 목공(거푸집 설치공),081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701602,외장 목공(목조주택 건립),081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701603,"내장 목공(인테리어 목공 - 나무창호, 주방가구, 싱크대, 인테리어 치장)",081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701604,전통 건축원,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701700,조적공 및 석재 부설공,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701900,기타 건설 구조 기능원,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701901,건설현장반장,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701902,비계공,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701903,건물칸막이 설치원,081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
701904,"기타 건설 기능원(건물해체,정화조설치,방음벽설치 등)",081,건설구조 기능(철골·철근·석공·목공·조적 등),08,건설·채굴
702100,미장공,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702200,방수공,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702300,단열공,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702400,바닥재 시공원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702401,타일·대리석 시공원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702402,장판·카펫 시공원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702500,도배공 및 유리 부착원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702501,도배공,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702502,유리 부착원(유리공),082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702600,건물 도장공,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702701,새시 조립·설치원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702702,새시 보조원(견습공),082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702900,기타 건축 마감 기능원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702901,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
702902,지붕잇기원 등 기타 건축 마감 기능원,082,건축마감 기능(미장·단열·도배·새시·영선 등),08,건설·채굴
703100,건설 배관공,083,배관,08,건설·채굴
703101,"건축 배관공(옥내급수관,상하수배관,위생 배관)",083,배관,08,건설·채굴
703102,가스 배관공(가스관 설치원),083,배관,08,건설·채굴
703200,"공업 배관공(플랜트,항공,선박,철도차량)",083,배관,08,건설·채굴
703900,기타 배관공,083,배관,08,건설·채굴
703901,기타 배관공(배관누수 탐지원),083,배관,08,건설·채굴
703902,배관 보조원,083,배관,08,건설·채굴
824100,용접원,083,배관,08,건설·채굴
623001,"크레인 운전원(천정,타워 제외)",084,건설·채굴 기계 운전,08,건설·채굴
623002,천장·타워 크레인 운전원,084,건설·채굴 기계 운전,08,건설·채굴
704000,건설·채굴 기계 운전원,084,건설·채굴 기계 운전,08,건설·채굴
704001,"굴착기(굴삭기,포클레인) 운전원",084,건설·채굴 기계 운전,08,건설·채굴
704002,로더 운전원(페이로더 운전원),084,건설·채굴 기계 운전,08,건설·채굴
704003,레미콘 차량 운전원(콘크리트 믹서 트럭),084,건설·채굴 기계 운전,08,건설·채굴
704004,"도로정지기, 덤프트럭 등 기타 건설·채굴 기계 운전원",084,건설·채굴 기계 운전,08,건설·채굴
704005,농림어업 기계 운전원,084,건설·채굴 기계 운전,08,건설·채굴
705100,"광원, 채석원 및 석재 절단원",085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
705101,광원 및 채석원,085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
705102,"석재 가공원(석재 절단, 연마, 조각원 등)",085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
705200,철로 설치·보수원,085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
705900,기타 채굴·토목 종사원,085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
705901,점화·발파·화약관리원 및 삭구원,085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
705902,"잠수 기능원(잠수부, 구난 잠수요원)",085,"기타 건설 기능(광원,채석,철로설치 등)",08,건설·채굴
706000,건설·채굴 단순 종사원,086,건설·채굴 단순 종사자,08,건설·채굴
706001,조경시설물 설치원,086,건설·채굴 단순 종사자,08,건설·채굴
706002,건설·채굴 단순 종사원,086,건설·채굴 단순 종사자,08,건설·채굴
811100,공업기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811101,공작기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811102,화학기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811103,섬유기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811104,전자제품 제조기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811105,식품기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811106,기타 공업기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811200,승강기 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811201,엘리베이터 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811202,에스컬레이터 설치·정비원(무빙워크 포함),091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811203,"기타 승강기 설치·정비원(휠체어리프트, 자동문 포함)",091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811300,물품이동장비 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811301,크레인·호이스트 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811302,지게차 정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811400,냉동·냉장·공조기 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811401,산업용 냉동·냉장·공조기 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811402,건물·가정용 냉동·냉장·공조기 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811500,보일러 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811501,산업용 보일러 설치·수리원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811502,건물·가정용 보일러 설치·수리원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811600,건설·광업용 기계 설치·정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
811900,농업용 및 기타 기계장비 설치 및 정비원,091,기계장비 설치·정비,09,설치·정비·생산-기계·금속·재료
812100,항공기 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812200,선박 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812300,철도기관차·전동차 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812400,자동차 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812401,자동차 엔진·섀시·전기·전자 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812402,자동차 차체·판금·도장 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812403,자동차 경정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812404,자동차 튜닝원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
812900,오토바이·자전거 및 기타 운송장비 정비원,092,운송장비 정비,09,설치·정비·생산-기계·금속·재료
813100,금형원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813101,프레스 금형 제조원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813102,플라스틱 금형 제조원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813103,다이캐스팅 금형 제조원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813104,캐드캠 기능원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813105,금형제조 보조원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813200,금속 공작기계 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813201,CNC 선반 조작원(NC 선반 조작원),093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813202,범용 선반 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813203,CNC 밀링기 조작원(NC 밀링기 조작원),093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813204,범용 밀링기조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813205,드릴링기 및 보링기 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813206,연삭기 및 연마(광택)기 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813207,프레스기 및 절단기 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813208,톱기계 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813209,금속절곡기 조작원(밴딩기 조작원),093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813210,머시닝센터(MCT) 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813211,방전기 및 와이어컷 방전기 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813212,레이저 절단원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
813213,기타 금속공작기계 조작원 및 보조원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
821200,금속가공 기계 조작원,093,금형 및 공작기계 조작,09,설치·정비·생산-기계·금속·재료
814000,냉·난방 설비 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
814001,산업용 냉난방 설비 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
814002,건물용 냉난방 설비 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
815000,자동조립라인·산업용로봇 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
815001,자동조립라인 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
815002,산업용 로봇 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
834000,전기·전자 설비 조작원,094,냉난방 설비·자동 조립라인·산업용 로봇 조작,09,설치·정비·생산-기계·금속·재료
816100,일반기계 조립원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
816101,공작기계 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
816102,공업기계 조립·검사원(공작기계 제외),095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
816103,건설·광업·농업 기계 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
816104,공구 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
816105,기타 기계 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
816200,금속기계부품 조립원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
817100,자동차 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
817200,자동차 부품 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
817300,항공기·선박·철도기관차·전동차 등 운송장비 조립·검사원,095,기계 및 운송장비 조립,09,설치·정비·생산-기계·금속·재료
813200,금속 공작기계 조작원,096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
821100,금속가공 제어장치 조작원(용광로·용해로·금속가열로),096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
821200,금속가공 기계 조작원,096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
821201,압연기 조작원,096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
821202,금속 열처리로 조작원,096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
821203,인발·신선·연선·압출기 조작원,096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
821204,금속가공 검사원,096,금속관련 기계·설비 조작,09,설치·정비·생산-기계·금속·재료
